ext_id,coordinates,tags
way/367502532,43.178116 23.5918813,addr:city:Враца;addr:country:BG;addr:place:Копана могила;addr:postcode:3044;air_conditioning:yes;balcony:yes;bar:yes;breakfast:yes;building:yes;building:levels:2;contact:email:reservation@hashovevraca.com;description:Complex “Hashove” is situated at the southeast end of Vratsa – 200 meters past the intersection towards Mt. Vola and 3 kilometers from the city center – in a beautiful and picturesque part of the Balkan mountain near the path of Botev;dryer:yes;email:hashove2003@abv.bg;fax:+359 92 661 375;garden:type:rosegarden;gsm:cellid:+359887684674;internet_access:wlan;internet_access:fee:no;laundry_service:yes;name:Нотел Хъшове;name:en:Hotel Hashove;note:The hotel is equip with 40 seats conference hall is ideal for seminars.;number_of_apartments:2;operator:HASHOVE-TOURS LTD;parking:yes;payment:cash:yes;payment:contactless:yes;payment:credit_cards:yes;payment:debit_cards:yes;phone:+359 916 61 349;+359 92 660 369;playground:yes;pool:yes;reservation:required;restaurant:yes;rooms:28;security:yes;smoking:isolated;source_type_GPS:43.177771 23.592157;stars:2;tourism:hotel;website:http://hashovevraca.com/eng/;wheelchair:limited
way/367590492,42.8554538 27.9005198,building:residential;source:Mapbox;tourism:hotel
way/367618582,41.9436373 25.5432382,addr:city:Хасково;addr:housenumber:4;addr:postcode:6300;addr:street:Кенана;building:yes;building:levels:2;name:Фантазия;name:en:Fantazia;tourism:hotel
way/368104584,42.1384793 24.4166499,building:train_station;name:Огняново;operator:БДЖ;public_transport:station;railway:station;train:yes;wikidata:Q97325463
way/368287700,41.5766425 24.6947525,addr:city:Смолян;addr:postcode:4700;leisure:sports_centre;name:Спортна зала „Величко Чолаков“;name:bg:Спортна зала „Величко Чолаков“;name:en:Sports Hall „Velichko Cholakov“
way/368458130,42.129931 24.1040997,building:yes;contact:instagram:https://www.instagram.com/ravno_bore/;ele:1050;name:хижа Равно боре;phone:+359 87 794 3476;tourism:alpine_hut;wikidata:Q20631714;wikipedia:bg:Равно боре
way/368466646,42.134228 24.1244358,description:Varvara’s mineral baths;facebook:https://www.facebook.com/AquaVarvara/;int_name:Aqua Varvara;name:Аква Варвара;phone:+359 89 988 8930;tourism:hotel;website:https://www.aquavarvara.com/
way/368781259,42.1944328 24.3420446,addr:city:Пазарджик;addr:housenumber:58;addr:postcode:4400;addr:street:Васил Левски;amenity:school;building:school;name:Св. Климент Охридски;toilets:wheelchair:no;website:https://kliment-ohridski.com/;wheelchair:no
way/368965949,42.4080631 27.6707976,tourism:hotel
way/368965950,42.4082609 27.6691877,tourism:hotel
way/368965951,42.4081075 27.6702347,tourism:hotel
way/368965952,42.4074852 27.6691177,tourism:hotel
way/369084724,42.6441972 23.339747,leisure:park;toilets:wheelchair:yes;wheelchair:limited
way/369104405,43.8848439 27.8059914,archaeological_site:fortification;historic:archaeological_site;name:Римска крепост Залдапа;name:en:Zaldapa;tourism:attraction
way/369117707,43.2331846 25.3170482,"addr:city:Павликени;addr:postcode:5200;leisure:stadium;name:Стадион ""Ганчо Панев"""
way/369121589,43.2414336 25.3068812,leisure:park;name:Младежки парк
way/369122232,43.2444231 25.2995542,"addr:city:Павликени;addr:housenumber:53;addr:postcode:5200;addr:street:Св. Св. Кирил и Методий;amenity:school;name:СУ ""Бачо Киро"";name:en:SU Bacho Kiro;website:https://supavlikeni.com;wikidata:Q106347616"
way/369130913,43.2338211 25.3008785,building:yes;railway:station
way/369167487,44.1088531 27.2660441,addr:housenumber:15B;addr:street:ул. д-р А.Мижорков;amenity:fuel;brand:Shell;brand:wikidata:Q110716465;building:yes;name:Shell;operator:Shell
way/369237026,43.2272443 25.3067527,amenity:fuel;building:yes;layer:1
way/369237723,43.2456331 25.3089686,amenity:fuel;building:yes
way/369246849,42.9839885 23.2620623,amenity:fuel;building:yes;name:Alex 333;name:bg:Алекс 333;name:en:Alex 333
way/369248536,43.290524 25.3556001,amenity:community_centre;building:yes
way/369249640,43.2906644 25.3545635,leisure:park
way/369264284,43.237125 25.3131127,building:yes;leisure:sports_centre
way/369268634,43.2368549 25.2989562,leisure:park
way/369272914,43.2348217 25.310769,amenity:fountain
way/369358702,42.1974021 23.5869766,"building:yes;description:Няма течаща вода , скъпо е.;disused:yes;name:хотел Мусала;name:en:Musala Hut;tourism:alpine_hut;website:http://musala-hija.com/"
way/370028066,43.3984256 27.1384318,building:yes;historic:ruins;name:Голямата Базилика;name:en:Great Basilica;wikidata:Q5598716;wikipedia:bg:Голяма базилика в Плиска
way/370443422,42.66509 25.2646429,"archaeological_site:tumulus;historic:archaeological_site;source:knowledge, aerial photography"
way/370860941,43.4287234 25.9049166,building:yes;tourism:hotel
way/371359855,43.2710533 27.2998787,addr:street:1;amenity:community_centre;building:public
way/371359856,43.2708561 27.3001315,addr:street:1;amenity:place_of_worship;building:church;denomination:bulgarian_orthodox;religion:christian
way/371533743,43.0896602 25.4828832,addr:city:Момин сбор;addr:street:13 км;amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;building:yes;fuel:diesel:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Лукойл 6011;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл България ЕООД;source:Bing
way/371534580,43.0855327 25.5679314,amenity:fuel;building:yes;fuel:lpg:yes;name:Газпром;name:en:Gazprom;source:Bing
way/371739996,42.8744119 25.4250961,amenity:place_of_worship;building:yes;name:Св. Пророк Илия;religion:christian
way/371740011,42.8729748 25.4241609,amenity:townhall;building:public;name:Администрация
way/371889006,43.544249 28.5293949,leisure:stadium
way/371889008,43.5381871 28.5314667,amenity:school
way/372573538,42.0374467 24.6741804,amenity:place_of_worship;building:yes;denomination:orthodox;name:Св. Илия;religion:christian
way/372602188,41.9257165 25.5637647,amenity:kindergarten
way/372602197,41.9261577 25.5649156,"addr:housenumber:1;addr:street:Кресна;amenity:school;name:СОУ ""Св. Паисий Хилендарски"""
way/372843058,42.8135327 24.9081293,amenity:place_of_worship;building:yes;denomination:orthodox;name:Св. Великомъченик Димитър;religion:christian
way/372846229,42.8136042 24.9081785,historic:monument
way/372946993,43.5259134 23.8112842,amenity:place_of_worship;building:yes;religion:christian
way/372995728,43.7172843 26.4712885,leisure:park
way/372996938,43.7178813 26.4711654,leisure:park
way/373017694,42.4636282 27.4172648,amenity:school;name:СОУ Петко Росен
way/373019623,42.4643678 27.4167831,amenity:kindergarten;name:ОДЗ 10 Славейче;website:http://www.slavei4e-burgas.com
way/373406018,42.7045238 27.7211679,addr:city:Nasebar;addr:housenumber:8240;addr:street:Sunny Beach;building:hotel;building:levels:5;internet_access:wlan;internet_access:fee:customers;name:DIT Evrika Beach;name:en:Evrika Beach;operator:DIT;phone:+359 879 09 23 64;stars:4;tourism:hotel
way/373702474,43.6150667 23.8477348,amenity:place_of_worship;building:yes;religion:christian
way/373705287,42.4220672 23.9956214,amenity:townhall;building:yes
way/373783902,43.5482974 23.1970272,amenity:place_of_worship;building:yes;religion:christian
way/374050935,42.8722236 25.4221705,"building:residential;name:Къща-музей ""Дончо Попа"";tourism:museum"
way/374059332,41.9473899 25.5419479,building:yes;leisure:sports_centre;sport:soccer
way/374860749,41.5784536 24.7721916,amenity:fuel;building:yes
way/375488777,43.5375562 25.9598513,name:Black Lom;source:GPS;tourism:hotel
way/375489210,43.4380135 26.1796747,"amenity:fuel;building:yes;name:Demertas Petrol;source:Bing, GPS"
way/375729530,43.744551 26.7664751,archaeological_site:tumulus;historic:archaeological_site
way/375729540,43.7321012 26.7764064,archaeological_site:tumulus;historic:archaeological_site
way/375729549,43.7387602 26.7522106,building:yes;name:Изложбена сграда;tourism:museum;wheelchair:no
way/375730417,43.7352507 26.7530273,building:yes;name:хижа Ахинора;tourism:alpine_hut
way/375733403,43.2138103 27.9431626,beds:2;building:yes;internet_access:wlan;internet_access:fee:no;name:Duchess;rooms:8;smoking:isolated;stars:3;tourism:hotel;website:http://www.hotelduchess.com/;wheelchair:limited
way/375857574,43.7235887 26.7535099,archaeological_site:tumulus;historic:archaeological_site
way/375857577,43.7557402 26.7422185,archaeological_site:tumulus;historic:archaeological_site
way/375857581,43.7283992 26.7514523,archaeological_site:tumulus;historic:archaeological_site
way/375932644,42.2186203 24.1218094,leisure:park
way/375932645,42.2184968 24.1236552,leisure:park
way/375932646,42.2178646 24.1241918,leisure:park
way/376044874,43.2237315 27.9319255,leisure:park
way/376237766,42.2080658 24.1320567,leisure:park
way/376390245,43.3873482 25.8644612,leisure:park
way/376493799,42.8786356 24.5546642,addr:city:Шипково;addr:postcode:5663;addr:street:ул. Георги Димитров;amenity:community_centre;building:yes;building:levels:2;name:Народно читалище “Светлина”
way/376515846,42.8797519 24.5370259,addr:city:Шипково;addr:postcode:5663;beds:110;building:hotel;building:levels:4;name:Почивна станция Релакс - Шипково;tourism:hotel
way/376516144,42.8801057 24.5373233,addr:city:Шипково;addr:postcode:5663;beds:60;building:hotel;name:Хотел Илинден;stars:2;tourism:hotel
way/376529236,42.8935096 24.6538283,"amenity:place_of_worship;building:church;denomination:orthodox;name:храм ""Св. Георги"";religion:christian"
way/376552550,43.80948 26.1178873,leisure:park
way/376630084,42.8810265 24.5319996,"amenity:cinema;building:cinema;name:Лятно кино ""Балкан"""
way/376632019,42.8815765 24.5355114,addr:city:Шипково;addr:housenumber:18;addr:postcode:5663;addr:street:ул. Плевен;beds:32;building:hotel;building:levels:4;name:Хотел Планински рай;stars:2;tourism:hotel
way/376638820,44.0939357 22.8273733,leisure:stadium
way/376860878,42.8790544 24.5407459,addr:city:Шипково;addr:postcode:5663;beds:22;building:house;building:levels:3;name:Вила Боровец с. Шипково;rooms:8;tourism:hotel
way/376862944,43.8093118 26.0411222,amenity:university;name:Образцов чифлик
way/377477529,43.2271937 26.4249503,leisure:park
way/377537594,42.1742124 24.9380042,"archaeological_site:tumulus;description:Гробница на тракийски управител от III век. Висока кула, върху която е имало статуя;height:22;historic:archaeological_site;inscription:Гробница на тракийски управител от III век.;name:Малтепе"
way/377602879,42.7008056 24.1712148,leisure:park;name:Градска градина
way/377826528,41.9559097 24.9502748,amenity:place_of_worship;building:yes;denomination:orthodox;religion:christian
way/377869607,42.1987079 24.792018,amenity:school
way/377869608,42.2007401 24.7974488,amenity:place_of_worship;building:yes;denomination:orthodox;religion:christian
way/377870475,42.0959085 24.7640955,building:yes;name:Чаирите;tourism:hotel
way/378138332,41.9999127 24.78468,amenity:place_of_worship;building:yes;denomination:orthodox;name:Св. Илия;religion:christian
way/378373030,41.5777144 25.9861611,"amenity:place_of_worship;building:yes;denomination:orthodox;name:църква ""Свети Атанасий"";religion:christian"
way/378470875,42.8838942 25.3421745,historic:ruins;historic:civilization:byzantine;name:Старобългарско селище Градището;ruins:fort;wikipedia:bg:Градище (Област Габрово)
way/378470878,42.8827173 25.3405086,communication:radio:yes;communication:television:yes;description:РРТС Градище (Телевизионна кула Габрово);man_made:tower;tower:type:communication
way/379098246,41.8679475 24.6927357,amenity:place_of_worship;building:yes;denomination:orthodox;religion:christian
way/379524836,42.6940233 23.7960196,amenity:place_of_worship;building:yes;denomination:orthodox;religion:christian
way/379844452,42.677682 26.3341501,leisure:park
way/379844454,42.6802496 26.3330814,leisure:park;name:парк юнак
way/379857089,42.6884318 26.3340768,amenity:fuel;brand:Rompetrol;brand:wikidata:Q1788862;building:yes;name:Ромпетрол;name:bg:Ромпетрол;operator:Rompetrol
way/380267867,42.4947709 27.4672292,building:yes;leisure:sports_centre
way/380281519,42.8844875 24.7903539,amenity:school;building:yes;name:Музей-училище
way/380372918,41.6833341 25.5462947,amenity:place_of_worship;building:yes;religion:muslim
way/380374529,41.6521396 25.6417763,amenity:townhall;building:yes
way/380377839,41.676672 25.5940431,amenity:fountain
way/380421181,42.4954608 27.4671031,building:yes;leisure:sports_centre
